timestamp_utc,hub_pid,cpu_percent,rss_mb,private_mb,db_mb,wal_mb,shm_mb,note
2026-07-09T10:44:59Z,10928,5.9,51.2,40.3,55.91,4.00,0.03,
2026-07-09T10:45:59Z,10928,5.2,51.2,40.3,55.92,4.00,0.03,
2026-07-09T10:46:59Z,10928,6.3,51.2,40.3,55.92,4.00,0.03,
2026-07-09T10:47:59Z,10928,6.0,51.2,40.3,55.92,4.00,0.03,
2026-07-09T10:48:59Z,10928,5.1,51.2,40.3,55.93,4.00,0.03,
2026-07-09T10:49:59Z,10928,4.8,51.2,40.3,55.93,4.00,0.03,
2026-07-09T10:50:59Z,10928,5.7,51.2,40.3,55.93,4.00,0.03,
2026-07-09T10:51:59Z,10928,5.8,51.2,40.3,55.95,4.00,0.03,
2026-07-09T10:52:59Z,10928,5.4,51.2,40.3,55.95,4.00,0.03,
2026-07-09T10:53:59Z,10928,5.4,51.3,40.3,55.95,4.00,0.03,
2026-07-09T10:55:00Z,10928,5.5,51.3,40.3,55.96,4.00,0.03,
2026-07-09T10:56:00Z,10928,5.4,51.3,40.3,55.96,4.00,0.03,
2026-07-09T10:57:00Z,10928,5.8,51.4,40.5,55.96,4.00,0.03,
2026-07-09T10:58:00Z,10928,5.6,51.4,40.5,55.98,4.00,0.03,
2026-07-09T10:59:00Z,10928,5.7,51.8,40.8,55.98,4.00,0.03,
2026-07-09T11:00:00Z,10928,5.5,51.8,40.8,55.98,4.00,0.03,
2026-07-09T11:01:00Z,10928,5.6,51.8,40.8,56.00,4.00,0.03,
2026-07-09T11:02:00Z,10928,6.6,51.8,40.8,56.00,4.00,0.03,
2026-07-09T11:03:00Z,10928,5.8,51.8,40.8,56.00,4.00,0.03,
2026-07-09T11:04:00Z,10928,5.7,52.0,41.0,56.02,4.00,0.03,
